,speaker,session,mic,prompt_id,has_spect,spect_width,spect_height,prompt,url,filepath,googletranslate
4095,M03,Session2,wav_headMic,124,yes,77,513,prior,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0124.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0124.wav,prior
4957,M04,Session2,wav_headMic,23,yes,94,513,swarm,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0023.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0023.wav,
2139,F04,Session2,wav_headMic,248,yes,159,513,He is definitely a notch above us.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0248.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0248.wav,he is definitely a notch above us
1336,F03,Session3,wav_headMic,67,yes,85,513,Each one volunteered to jump first.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0067.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0067.wav,each or volunteer at jumps first
2942,M01,Session2_3,wav_arrayMic,67,yes,94,513,charlie,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0067.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0067.wav,Trinity
3952,M02,Session2,wav_arrayMic,218,yes,80,513,mush,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0218.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0218.wav,
5626,M05,Session1,wav_headMic,99,yes,119,513,rate,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_headMic/0099.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_headMic/0099.wav,rate
3782,M02,Session2,wav_headMic,213,yes,247,513,The job provides many benefits.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0213.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0213.wav,good drive
4310,M03,Session2,wav_headMic,339,yes,128,513,The job provides many benefits.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0339.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0339.wav,the job provides many benefits
5861,M05,Session2,wav_headMic,76,yes,273,513,She is thinner than I am. ,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0076.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0076.wav,she is busy then I am
4588,M03,Session2,wav_arrayMic,197,yes,99,513,root,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0197.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0197.wav,route
219,F01,Session1,wav_arrayMic,86,yes,47,513,go,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_arrayMic/0086.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_arrayMic/0086.wav,go
2359,F04,Session2,wav_arrayMic,219,yes,75,513,wicked,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0219.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0219.wav,Wicked
4346,M03,Session2,wav_headMic,375,yes,67,513,at,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0375.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0375.wav,at
2796,M01,Session2_3,wav_headMic,207,yes,39,513,fill,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0207.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0207.wav,
1473,F03,Session3,wav_headMic,204,yes,48,513,lake,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0204.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0204.wav,Lake
4441,M03,Session2,wav_arrayMic,50,yes,85,513,air,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0050.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0050.wav,are
1240,F03,Session2,wav_arrayMic,415,yes,94,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0415.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0415.wav,in fact our whole defensive units is a good job
4630,M03,Session2,wav_arrayMic,240,yes,75,513,pot,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0240.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0240.wav,hot
4116,M03,Session2,wav_headMic,145,yes,85,513,suit,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0145.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0145.wav,suit
1192,F03,Session2,wav_arrayMic,367,yes,47,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0367.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0367.wav,3
3756,M02,Session2,wav_headMic,187,yes,247,513,I expect we'll bounce back this week.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0187.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0187.wav,are you at work
3767,M02,Session2,wav_headMic,198,yes,80,513,shy,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0198.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0198.wav,chard
868,F03,Session2,wav_arrayMic,34,yes,90,513,pay,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0034.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0034.wav,pray
2750,M01,Session2_3,wav_headMic,161,yes,37,513,sigh,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0161.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0161.wav,CIA
4255,M03,Session2,wav_headMic,284,yes,92,513,hum,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0284.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0284.wav,hum
5138,M04,Session2,wav_headMic,204,yes,85,513,slip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0204.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0204.wav,
2730,M01,Session2_3,wav_headMic,141,yes,47,513,sway,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0141.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0141.wav,way
5051,M04,Session2,wav_headMic,117,yes,78,513,knew,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0117.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0117.wav,new
4760,M03,Session2,wav_arrayMic,373,yes,136,513,Carl lives in a lovely home,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0373.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0373.wav,Carl lives in a lovely home
977,F03,Session2,wav_arrayMic,147,yes,136,513,The misguided souls have lost their way.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0147.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0147.wav,the misguided Souls have lost their way
3859,M02,Session2,wav_arrayMic,123,yes,99,513,hem,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0123.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0123.wav,
6171,M05,Session2,wav_headMic,386,yes,90,513,victor,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0386.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0386.wav,retain
1585,F03,Session3,wav_arrayMic,103,yes,85,513,dice,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_arrayMic/0103.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_arrayMic/0103.wav,
3977,M03,Session2,wav_headMic,6,yes,69,513,gadget,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0006.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0006.wav,Gadget
565,F03,Session1,wav_arrayMic,94,yes,43,513,feet,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0094.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0094.wav,
4091,M03,Session2,wav_headMic,120,yes,86,513,three,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0120.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0120.wav,free
440,F03,Session1,wav_headMic,173,yes,23,513,whoop,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_headMic/0173.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_headMic/0173.wav,
183,F01,Session1,wav_arrayMic,50,yes,47,513,beta,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_arrayMic/0050.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_arrayMic/0050.wav,
4769,M03,Session2,wav_arrayMic,382,yes,90,513,hitting,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0382.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0382.wav,hitting
3541,M02,Session1,wav_arrayMic,139,yes,47,513,write,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_arrayMic/0139.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_arrayMic/0139.wav,right
4379,M03,Session2,wav_headMic,408,yes,67,513,tread,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0408.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0408.wav,red
3899,M02,Session2,wav_arrayMic,164,yes,99,513,sitting,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0164.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0164.wav,
1133,F03,Session2,wav_arrayMic,308,yes,47,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0308.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0308.wav,red
4307,M03,Session2,wav_headMic,336,yes,73,513,spain,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0336.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0336.wav,Spain
1770,F04,Session1,wav_arrayMic,78,yes,57,513,rate,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0078.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0078.wav,rate
866,F03,Session2,wav_arrayMic,32,yes,174,513,Two other cases also were under advisement. ,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0032.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0032.wav,two other cases also were under advertisement
5486,M04,Session2,wav_arrayMic,255,yes,279,513,You're used to being on the field.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0255.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0255.wav,do you like YouTube
4107,M03,Session2,wav_headMic,136,yes,70,513,sleep,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0136.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0136.wav,sleep
4971,M04,Session2,wav_headMic,37,yes,86,513,sip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0037.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0037.wav,skip
2082,F04,Session2,wav_headMic,191,yes,86,513,bite,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0191.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0191.wav,bright
520,F03,Session1,wav_arrayMic,49,yes,66,513,yes,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0049.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0049.wav,yeah
3262,M02,Session1,wav_headMic,100,yes,89,513,rake,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0100.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0100.wav,rake
5,F01,Session1,wav_headMic,6,yes,44,513,stick,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_headMic/0006.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_headMic/0006.wav,Luke
1260,F03,Session2,wav_arrayMic,435,yes,38,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0435.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0435.wav,
5117,M04,Session2,wav_headMic,183,yes,178,513,He will allow a rare lie. ,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0183.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0183.wav,he will
4096,M03,Session2,wav_headMic,125,yes,100,513,steer,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0125.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0125.wav,steer
4471,M03,Session2,wav_arrayMic,81,yes,94,513,warm,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0081.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0081.wav,warm
2801,M01,Session2_3,wav_headMic,212,yes,72,513,foxtrot,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0212.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0212.wav,frog girl
3423,M02,Session1,wav_arrayMic,21,yes,47,513,bubble,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_arrayMic/0021.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_arrayMic/0021.wav,fog Bowl
4115,M03,Session2,wav_headMic,144,yes,129,513,My sister made the flowered curtains.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0144.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0144.wav,my sister made the flowered curtains
2039,F04,Session2,wav_headMic,148,yes,161,513,The little schoolhouse stood empty.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0148.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0148.wav,the Little School House stood empty
2760,M01,Session2_3,wav_headMic,171,yes,52,513,cart,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0171.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0171.wav,cart
1859,F04,Session1,wav_arrayMic,167,yes,61,513,area,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0167.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0167.wav,area
5964,M05,Session2,wav_headMic,179,yes,324,513,This is a period of transition for me.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0179.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0179.wav,is this is in transition for me
5479,M04,Session2,wav_arrayMic,248,yes,244,513,Nothing is as offensive as innocence. ,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0248.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0248.wav,nothing hidden
1059,F03,Session2,wav_arrayMic,233,yes,33,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0233.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0233.wav,Shake
3313,M02,Session1,wav_headMic,151,yes,55,513,fruit,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0151.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0151.wav,smooth
5592,M05,Session1,wav_headMic,65,yes,111,513,farm,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_headMic/0065.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_headMic/0065.wav,phone
5152,M04,Session2,wav_headMic,218,yes,76,513,air,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0218.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0218.wav,
3717,M02,Session2,wav_headMic,148,yes,58,513,start,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0148.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0148.wav,God
5520,M04,Session2,wav_arrayMic,291,yes,519,513,Nothing has been done yet to take advantage of the enabling legislation.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0291.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0291.wav,let me see
1920,F04,Session2,wav_headMic,29,yes,94,513,gnaw,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0029.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0029.wav,nah
3090,M01,Session2_3,wav_arrayMic,215,yes,61,513,hotel,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0215.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0215.wav,ortel
3372,M02,Session1,wav_headMic,210,yes,144,513,You're used to being on the field.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0210.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0210.wav,Virginia on the field
747,F03,Session2,wav_headMic,72,yes,133,513,We rode horseback to the farm.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0072.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0072.wav,1 year old holds us back to the farm
4143,M03,Session2,wav_headMic,172,yes,65,513,near,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0172.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0172.wav,near
381,F03,Session1,wav_headMic,114,yes,40,513,knew,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_headMic/0114.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_headMic/0114.wav,new
1224,F03,Session2,wav_arrayMic,399,yes,38,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0399.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0399.wav,
3969,M02,Session2,wav_arrayMic,238,yes,85,513,hand,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0238.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0238.wav,
5153,M04,Session2,wav_headMic,219,yes,368,513,Both figures would go higher in later years.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0219.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0219.wav,Bolton thing I wouldn't go
2551,M01,Session1,wav_arrayMic,61,yes,155,513,farm,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session1/wav_arrayMic/0061.wav,/home/jovyan/work/data/TORGO/M01/Session1/wav_arrayMic/0061.wav,Farm
1863,F04,Session1,wav_arrayMic,171,yes,66,513,sweet,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0171.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0171.wav,sweet
1979,F04,Session2,wav_headMic,88,yes,139,513,Swing your arm as high as you can.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0088.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0088.wav,swing your arms as high as you can
753,F03,Session2,wav_headMic,78,yes,52,513,written,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0078.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0078.wav,written
5366,M04,Session2,wav_arrayMic,134,yes,78,513,sprinkle,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0134.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0134.wav,
2033,F04,Session2,wav_headMic,142,yes,73,513,lick,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0142.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0142.wav,Rick
535,F03,Session1,wav_arrayMic,64,yes,52,513,one,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0064.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0064.wav,1
129,F01,Session1,wav_headMic,130,yes,180,513,Grandfather likes to be modern in his language.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_headMic/0130.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_headMic/0130.wav,formula can be modern language
3079,M01,Session2_3,wav_arrayMic,204,yes,90,513,thorn,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0204.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0204.wav,
3764,M02,Session2,wav_headMic,195,yes,323,513,Day after day some new episode is reported.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0195.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0195.wav,they are treasure is reported
6034,M05,Session2,wav_headMic,249,yes,87,513,fat,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0249.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0249.wav,fat
2422,M01,Session1,wav_headMic,32,no,None,None,share,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session1/wav_headMic/0032.wav,/home/jovyan/work/data/TORGO/M01/Session1/wav_headMic/0032.wav,shear
4059,M03,Session2,wav_headMic,88,yes,72,513,car,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0088.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0088.wav,car
